Date,Open,High,Low,Close,Adj Close,Volume,Index,Label
2022-06-30,20108,20141,18730,19785,19785,26267239923,11,Extreme Fear
2022-07-01,19820,20633,19074,19269,19269,30767551159,11,Extreme Fear
2022-07-02,19275,19372,19027,19242,19242,18100418740,14,Extreme Fear
2022-07-03,19242,19558,18967,19297,19297,16390821947,11,Extreme Fear
2022-07-04,19297,20259,19063,20231,20231,21594638208,14,Extreme Fear
2022-07-05,20225,20635,19341,20190,20190,26715546990,19,Extreme Fear
2022-07-06,20195,20596,19824,20548,20548,24598943708,18,Extreme Fear
2022-07-07,20548,21772,20296,21638,21638,25814972520,18,Extreme Fear
2022-07-08,21637,22315,21257,21731,21731,49899834488,20,Extreme Fear
2022-07-09,21717,21877,21446,21592,21592,29641127858,24,Extreme Fear
2022-07-10,21591,21591,20727,20860,20860,28688807249,24,Extreme Fear
2022-07-11,20856,20856,19925,19971,19971,24150249025,22,Extreme Fear
2022-07-12,19970,20043,19309,19324,19324,25810220018,16,Extreme Fear
2022-07-13,19326,20223,19000,20212,20212,33042430345,15,Extreme Fear
2022-07-14,20211,20790,19689,20570,20570,31158743333,18,Extreme Fear
2022-07-15,20573,21138,20397,20836,20836,25905575359,15,Extreme Fear
2022-07-16,20834,21514,20519,21190,21190,24302954056,21,Extreme Fear
2022-07-17,21195,21601,20778,20779,20779,22927802083,24,Extreme Fear
2022-07-18,20782,22633,20782,22486,22486,39974475562,20,Extreme Fear
2022-07-19,22468,23667,21683,23389,23389,48765202697,30,Fear
2022-07-20,23393,24197,23010,23232,23232,42932549127,31,Fear
2022-07-21,23233,23388,22431,23165,23165,33631012204,34,Fear
2022-07-22,23164,23672,22603,22715,22715,31421555646,33,Fear
2022-07-23,22707,22977,22003,22465,22465,24021799169,31,Fear
2022-07-24,22466,22974,22307,22609,22609,23565495303,30,Fear
2022-07-25,22607,22649,21362,21362,21362,35574561406,30,Fear
2022-07-26,21361,21361,20777,21240,21240,28624673855,26,Fear
2022-07-27,21244,22987,21071,22931,22931,31758955233,28,Fear
2022-07-28,22934,24110,22722,23844,23844,40212386158,32,Fear
2022-07-29,23845,24295,23481,23805,23805,35887249746,39,Fear
2022-07-30,23797,24573,23581,23656,23656,28148218301,42,Fear
2022-07-31,23652,24122,23276,23337,23337,23553591896,39,Fear
2022-08-01,23337,23465,22891,23314,23314,25849159141,33,Fear
2022-08-02,23308,23415,22710,22978,22978,28389250717,31,Fear
2022-08-03,22981,23579,22748,22847,22847,26288169966,34,Fear
2022-08-04,22848,23198,22486,22631,22631,25120229769,30,Fear
2022-08-05,22627,23423,22612,23289,23289,28881249043,31,Fear
2022-08-06,23291,23327,22961,22961,22961,15978259885,31,Fear
2022-08-07,22964,23359,22895,23176,23176,15886817043,30,Fear
2022-08-08,23180,24204,23177,23809,23809,28575544847,30,Fear
2022-08-09,23811,23899,22982,23164,23164,23555719219,42,Fear
2022-08-10,23163,24127,22772,23948,23948,32837431722,31,Fear
2022-08-11,23948,24823,23901,23958,23958,37127036580,41,Fear
2022-08-12,23957,24413,23657,24403,24403,27265804688,42,Fear
2022-08-13,24402,24860,24346,24424,24424,22987346289,46,Fear
2022-08-14,24429,24975,24206,24319,24319,22994133555,47,Neutral
2022-08-15,24318,25136,23840,24137,24137,35123501685,45,Fear
2022-08-16,24126,24228,23734,23883,23883,27753685646,44,Fear
2022-08-17,23881,24407,23243,23336,23336,30931623076,41,Fear
2022-08-18,23341,23564,23178,23213,23213,23747613147,30,Fear
2022-08-19,23213,23213,20869,20878,20878,40509610260,33,Fear
2022-08-20,20873,21351,20857,21166,21166,27595671000,29,Fear
2022-08-21,21160,21669,21103,21534,21534,23102307723,27,Fear
2022-08-22,21531,21531,20939,21399,21399,31666498758,29,Fear
2022-08-23,21401,21646,20955,21528,21528,31878280659,28,Fear
2022-08-24,21526,21783,21195,21395,21395,31962253368,25,Extreme Fear
2022-08-25,21395,21790,21362,21601,21601,31028679593,25,Extreme Fear
2022-08-26,21596,21805,20199,20260,20260,42326789564,27,Fear
2022-08-27,20262,20341,19891,20042,20042,30116729776,28,Fear
2022-08-28,20041,20139,19617,19617,19617,24366810591,28,Fear
2022-08-29,19615,20357,19601,20298,20298,32637854078,24,Extreme Fear
2022-08-30,20299,20543,19618,19797,19797,34483360283,27,Fear
2022-08-31,19800,20421,19800,20050,20050,33225232872,23,Extreme Fear
2022-09-01,20050,20198,19654,20127,20127,30182031010,20,Extreme Fear
2022-09-02,20126,20402,19815,19970,19970,29123998928,25,Extreme Fear
2022-09-03,19970,20037,19698,19832,19832,23613051457,21,Extreme Fear
2022-09-04,19832,20000,19637,19987,19987,25245861652,20,Extreme Fear
2022-09-05,19989,20031,19673,19812,19812,28813460025,23,Extreme Fear
2022-09-06,19818,20155,18800,18838,18838,43403978910,22,Extreme Fear
2022-09-07,18838,19427,18644,19290,19290,35239757134,24,Extreme Fear
2022-09-08,19290,19417,19077,19330,19330,32194477850,20,Extreme Fear
2022-09-09,19328,21439,19311,21381,21381,48469528171,22,Extreme Fear
2022-09-10,21377,21760,21169,21681,21681,36913738894,28,Fear
2022-09-11,21679,21771,21407,21769,21769,34493951963,26,Fear
2022-09-12,21770,22439,21604,22370,22370,50212088965,25,Extreme Fear
2022-09-13,22371,22674,20063,20297,20297,51091116622,34,Fear
2022-09-14,20185,20467,19793,20241,20241,37872380889,27,Fear
2022-09-15,20242,20318,19637,19701,19701,36389011503,28,Fear
2022-09-16,19704,19871,19400,19773,19773,30123362273,20,Extreme Fear
2022-09-17,19777,20163,19777,20128,20128,24957448100,22,Extreme Fear
2022-09-18,20127,20127,19387,19420,19420,31254779144,27,Fear
2022-09-19,19419,19639,18390,19544,19544,40177002624,21,Extreme Fear
2022-09-20,19546,19602,18813,18891,18891,36791346508,23,Extreme Fear
2022-09-21,18891,19675,18290,18547,18547,46363793975,23,Extreme Fear
2022-09-22,18535,19457,18416,19414,19414,41135767926,22,Extreme Fear
2022-09-23,19412,19465,18618,19298,19298,38896078052,20,Extreme Fear
2022-09-24,19297,19310,18862,18937,18937,26149643168,24,Extreme Fear
2022-09-25,18936,19135,18696,18802,18802,23359966112,24,Extreme Fear
2022-09-26,18804,19275,18721,19223,19223,44148798321,21,Extreme Fear
2022-09-27,19222,20338,18916,19111,19111,58571439619,20,Extreme Fear
2022-09-28,19105,19688,18553,19427,19427,53071298734,20,Extreme Fear
2022-09-29,19428,19589,18924,19573,19573,41037843771,22,Extreme Fear
2022-09-30,19573,20110,19266,19432,19432,43975248085,21,Extreme Fear
2022-10-01,19431,19471,19231,19312,19312,18719537670,20,Extreme Fear
2022-10-02,19312,19370,18971,19044,19044,20765955327,24,Extreme Fear
2022-10-03,19044,19654,19025,19624,19624,30484729489,24,Extreme Fear
2022-10-04,19624,20380,19524,20337,20337,35887278685,20,Extreme Fear
2022-10-05,20336,20344,19802,20161,20161,33223790572,25,Extreme Fear
2022-10-06,20161,20408,19900,19955,19955,34711412966,26,Fear
2022-10-07,19958,20041,19396,19547,19547,29227315390,23,Extreme Fear
2022-10-08,19546,19602,19299,19417,19417,16437423167,24,Extreme Fear
2022-10-09,19417,19543,19349,19446,19446,16837262532,22,Extreme Fear
2022-10-10,19446,19515,19103,19141,19141,27425022774,22,Extreme Fear
2022-10-11,19139,19242,18926,19051,19051,28711532910,24,Extreme Fear
2022-10-12,19053,19203,19030,19157,19157,24950173846,20,Extreme Fear
2022-10-13,19157,19453,18320,19383,19383,44219840004,20,Extreme Fear
2022-10-14,19383,19889,19115,19186,19186,38452356727,24,Extreme Fear
2022-10-15,19185,19213,19019,19068,19068,16192235532,24,Extreme Fear
2022-10-16,19069,19390,19069,19268,19268,17988916650,24,Extreme Fear
2022-10-17,19269,19636,19173,19551,19551,27472552998,20,Extreme Fear
2022-10-18,19550,19667,19145,19334,19334,30580012344,22,Extreme Fear
2022-10-19,19335,19348,19128,19140,19140,22425387184,23,Extreme Fear
2022-10-20,19138,19315,18971,19054,19054,24493974420,23,Extreme Fear
2022-10-21,19053,19237,18771,19172,19172,32459287866,23,Extreme Fear
2022-10-22,19172,19248,19132,19208,19208,16104440957,20,Extreme Fear
2022-10-23,19208,19647,19124,19567,19567,22128794335,23,Extreme Fear
2022-10-24,19568,19589,19206,19346,19346,30202235805,22,Extreme Fear
2022-10-25,19345,20348,19261,20096,20096,47761524910,20,Extreme Fear
2022-10-26,20092,20938,20076,20770,20770,58895950537,33,Fear
2022-10-27,20773,20854,20255,20286,20286,49625110402,32,Fear
2022-10-28,20288,20725,20086,20595,20595,43994715910,30,Fear
2022-10-29,20595,20988,20566,20818,20818,40369840645,34,Fear
2022-10-30,20818,20917,20547,20636,20636,31486345556,34,Fear
2022-10-31,20634,20795,20287,20496,20496,45668466815,31,Fear
